id,gender,age,stim,ntrial,grade,grade_f,block,trial_within_block,target,rt,correct,error
83,Male,337,alln,25,1,1st Grade,1,25,Absent,,0,1
83,Male,337,alln,26,1,1st Grade,1,26,Absent,9531.25,1,0
83,Male,337,alln,27,1,1st Grade,1,27,Absent,7125,1,0
83,Male,337,8n1h,28,1,1st Grade,2,1,Happy,6625,1,0
83,Male,337,alln,29,1,1st Grade,2,2,Absent,6187.5,1,0
83,Male,337,8n1h,30,1,1st Grade,2,3,Happy,7953.125,1,0
83,Male,337,8n1h,31,1,1st Grade,2,4,Happy,,1,0
83,Male,337,8n1a,32,1,1st Grade,2,5,Angry,7796.875,1,0
83,Male,337,8n1h,33,1,1st Grade,2,6,Happy,,1,0
83,Male,337,8n1a,34,1,1st Grade,2,7,Angry,4750,1,0
83,Male,337,alln,35,1,1st Grade,2,8,Absent,6718.75,0,1
83,Male,337,8n1a,36,1,1st Grade,2,9,Angry,,1,0
83,Male,337,8n1h,37,1,1st Grade,2,10,Happy,9093.75,1,0
83,Male,337,8n1a,38,1,1st Grade,2,11,Angry,,1,0
83,Male,337,8n1a,39,1,1st Grade,2,12,Angry,4000,1,0
83,Male,337,alln,40,1,1st Grade,2,13,Absent,10093.75,1,0
83,Male,337,alln,41,1,1st Grade,2,14,Absent,8187.5,1,0
83,Male,337,8n1h,42,1,1st Grade,2,15,Happy,6453.125,1,0
83,Male,337,8n1a,43,1,1st Grade,2,16,Angry,3078.125,1,0
83,Male,337,8n1a,44,1,1st Grade,2,17,Angry,,1,0
83,Male,337,8n1h,45,1,1st Grade,2,18,Happy,7812.5,1,0
83,Male,337,8n1h,46,1,1st Grade,2,19,Happy,,1,0
83,Male,337,alln,47,1,1st Grade,2,20,Absent,8265.625,1,0
83,Male,337,8n1h,48,1,1st Grade,2,21,Happy,7953.125,1,0
83,Male,337,alln,49,1,1st Grade,2,22,Absent,,0,1
83,Male,337,alln,50,1,1st Grade,2,23,Absent,7812.5,1,0
83,Male,337,8n1a,51,1,1st Grade,2,24,Angry,3578.125,1,0
83,Male,337,8n1a,52,1,1st Grade,2,25,Angry,7515.625,1,0
83,Male,337,alln,53,1,1st Grade,2,26,Absent,,0,1
83,Male,337,alln,54,1,1st Grade,2,27,Absent,6718.75,1,0
83,Male,337,alln,55,1,1st Grade,3,1,Absent,8062.5,1,0
83,Male,337,8n1h,56,1,1st Grade,3,2,Happy,7937.5,1,0
83,Male,337,8n1h,57,1,1st Grade,3,3,Happy,5968.75,1,0
83,Male,337,8n1h,58,1,1st Grade,3,4,Happy,9687.5,1,0
83,Male,337,alln,59,1,1st Grade,3,5,Absent,9796.875,1,0
83,Male,337,8n1a,60,1,1st Grade,3,6,Angry,10765.625,1,0
83,Male,337,alln,61,1,1st Grade,3,7,Absent,,0,1
83,Male,337,alln,62,1,1st Grade,3,8,Absent,6968.75,1,0
83,Male,337,8n1h,63,1,1st Grade,3,9,Happy,10703.125,1,0
83,Male,337,alln,64,1,1st Grade,3,10,Absent,8656.25,1,0
83,Male,337,8n1a,65,1,1st Grade,3,11,Angry,4671.875,1,0
83,Male,337,8n1a,66,1,1st Grade,3,12,Angry,3703.125,1,0
83,Male,337,8n1h,67,1,1st Grade,3,13,Happy,3015.625,1,0
83,Male,337,8n1a,68,1,1st Grade,3,14,Angry,2484.375,1,0
83,Male,337,8n1a,69,1,1st Grade,3,15,Angry,3234.375,1,0
83,Male,337,8n1h,70,1,1st Grade,3,16,Happy,,1,0
83,Male,337,alln,71,1,1st Grade,3,17,Absent,6468.75,1,0
83,Male,337,alln,72,1,1st Grade,3,18,Absent,8453.125,1,0
83,Male,337,alln,73,1,1st Grade,3,19,Absent,9406.25,1,0
83,Male,337,8n1h,74,1,1st Grade,3,20,Happy,7203.125,1,0
83,Male,337,8n1h,75,1,1st Grade,3,21,Happy,4937.5,1,0
83,Male,337,8n1h,76,1,1st Grade,3,22,Happy,5062.5,1,0
83,Male,337,8n1a,77,1,1st Grade,3,23,Angry,5781.25,1,0
83,Male,337,alln,78,1,1st Grade,3,24,Absent,7562.5,1,0
83,Male,337,8n1a,79,1,1st Grade,3,25,Angry,2562.5,1,0
83,Male,337,8n1a,80,1,1st Grade,3,26,Angry,3953.125,1,0
83,Male,337,8n1a,81,1,1st Grade,3,27,Angry,4578.125,1,0
84,Male,370,alln,1,1,1st Grade,1,1,Absent,,1,0
84,Male,370,alln,2,1,1st Grade,1,2,Absent,,1,0
84,Male,370,8n1a,3,1,1st Grade,1,3,Angry,3156.25,1,0
84,Male,370,8n1h,4,1,1st Grade,1,4,Happy,6671.875,1,0
84,Male,370,alln,5,1,1st Grade,1,5,Absent,8015.625,1,0
84,Male,370,8n1h,6,1,1st Grade,1,6,Happy,4390.625,1,0
84,Male,370,8n1h,7,1,1st Grade,1,7,Happy,5843.75,1,0
84,Male,370,8n1h,8,1,1st Grade,1,8,Happy,4531.25,1,0
84,Male,370,8n1a,9,1,1st Grade,1,9,Angry,5593.75,1,0
84,Male,370,alln,10,1,1st Grade,1,10,Absent,8562.5,1,0
84,Male,370,8n1a,11,1,1st Grade,1,11,Angry,7421.875,1,0
84,Male,370,8n1a,12,1,1st Grade,1,12,Angry,3281.25,1,0
84,Male,370,8n1h,13,1,1st Grade,1,13,Happy,7703.125,0,1
84,Male,370,8n1a,14,1,1st Grade,1,14,Angry,1968.75,1,0
84,Male,370,8n1h,15,1,1st Grade,1,15,Happy,2531.25,1,0
84,Male,370,alln,16,1,1st Grade,1,16,Absent,5437.5,1,0
84,Male,370,8n1h,17,1,1st Grade,1,17,Happy,4593.75,0,1
84,Male,370,alln,18,1,1st Grade,1,18,Absent,5765.625,1,0
84,Male,370,8n1a,19,1,1st Grade,1,19,Angry,5656.25,1,0
84,Male,370,alln,20,1,1st Grade,1,20,Absent,9093.75,1,0
84,Male,370,8n1a,21,1,1st Grade,1,21,Angry,7265.625,1,0
84,Male,370,alln,22,1,1st Grade,1,22,Absent,6812.5,1,0
84,Male,370,alln,23,1,1st Grade,1,23,Absent,6718.75,1,0
84,Male,370,8n1h,24,1,1st Grade,1,24,Happy,6218.75,0,1
84,Male,370,8n1h,25,1,1st Grade,1,25,Happy,9578.125,0,1
84,Male,370,8n1a,26,1,1st Grade,1,26,Angry,5078.125,1,0
84,Male,370,8n1a,27,1,1st Grade,1,27,Angry,6593.75,1,0
84,Male,370,8n1h,28,1,1st Grade,2,1,Happy,5906.25,1,0
84,Male,370,alln,29,1,1st Grade,2,2,Absent,5484.375,1,0
84,Male,370,alln,30,1,1st Grade,2,3,Absent,5015.625,1,0
84,Male,370,alln,31,1,1st Grade,2,4,Absent,6437.5,1,0
84,Male,370,8n1h,32,1,1st Grade,2,5,Happy,3609.375,1,0
84,Male,370,8n1h,33,1,1st Grade,2,6,Happy,4890.625,1,0
84,Male,370,8n1a,34,1,1st Grade,2,7,Angry,10109.375,1,0
84,Male,370,alln,35,1,1st Grade,2,8,Absent,7546.875,1,0
84,Male,370,8n1h,36,1,1st Grade,2,9,Happy,8640.625,0,1
84,Male,370,8n1h,37,1,1st Grade,2,10,Happy,4718.75,0,1
84,Male,370,8n1a,38,1,1st Grade,2,11,Angry,5468.75,0,1
84,Male,370,8n1a,39,1,1st Grade,2,12,Angry,5968.75,1,0
84,Male,370,alln,40,1,1st Grade,2,13,Absent,6937.5,1,0
84,Male,370,8n1h,41,1,1st Grade,2,14,Happy,5187.5,0,1
84,Male,370,8n1a,42,1,1st Grade,2,15,Angry,4781.25,1,0
84,Male,370,alln,43,1,1st Grade,2,16,Absent,5593.75,1,0
84,Male,370,alln,44,1,1st Grade,2,17,Absent,4953.125,1,0
84,Male,370,8n1h,45,1,1st Grade,2,18,Happy,3453.125,0,1
84,Male,370,8n1a,46,1,1st Grade,2,19,Angry,2359.375,1,0
84,Male,370,8n1a,47,1,1st Grade,2,20,Angry,5078.125,1,0
84,Male,370,alln,48,1,1st Grade,2,21,Absent,5906.25,1,0
84,Male,370,alln,49,1,1st Grade,2,22,Absent,5281.25,1,0
84,Male,370,8n1h,50,1,1st Grade,2,23,Happy,4703.125,0,1
84,Male,370,8n1h,51,1,1st Grade,2,24,Happy,5390.625,0,1
84,Male,370,8n1a,52,1,1st Grade,2,25,Angry,2890.625,1,0
84,Male,370,8n1a,53,1,1st Grade,2,26,Angry,7500,0,1
84,Male,370,8n1a,54,1,1st Grade,2,27,Angry,3218.75,1,0
84,Male,370,8n1h,55,1,1st Grade,3,1,Happy,4921.875,0,1
84,Male,370,alln,56,1,1st Grade,3,2,Absent,5609.375,1,0
84,Male,370,alln,57,1,1st Grade,3,3,Absent,4328.125,1,0
84,Male,370,8n1a,58,1,1st Grade,3,4,Angry,4500,1,0
84,Male,370,8n1a,59,1,1st Grade,3,5,Angry,5250,1,0
84,Male,370,alln,60,1,1st Grade,3,6,Absent,4484.375,1,0
84,Male,370,8n1h,61,1,1st Grade,3,7,Happy,5640.625,0,1
84,Male,370,8n1h,62,1,1st Grade,3,8,Happy,4765.625,0,1
84,Male,370,8n1h,63,1,1st Grade,3,9,Happy,4921.875,0,1
84,Male,370,8n1a,64,1,1st Grade,3,10,Angry,3875,1,0
84,Male,370,8n1h,65,1,1st Grade,3,11,Happy,4921.875,0,1
84,Male,370,8n1h,66,1,1st Grade,3,12,Happy,4843.75,0,1
84,Male,370,alln,67,1,1st Grade,3,13,Absent,4781.25,1,0
84,Male,370,8n1a,68,1,1st Grade,3,14,Angry,5109.375,0,1
84,Male,370,alln,69,1,1st Grade,3,15,Absent,3484.375,1,0
84,Male,370,8n1a,70,1,1st Grade,3,16,Angry,4968.75,1,0
84,Male,370,8n1a,71,1,1st Grade,3,17,Angry,5125,1,0
84,Male,370,alln,72,1,1st Grade,3,18,Absent,,0,1
84,Male,370,8n1h,73,1,1st Grade,3,19,Happy,6343.75,1,0
84,Male,370,alln,74,1,1st Grade,3,20,Absent,10078.125,1,0
84,Male,370,8n1h,75,1,1st Grade,3,21,Happy,4953.125,1,0
84,Male,370,8n1h,76,1,1st Grade,3,22,Happy,5281.25,1,0
84,Male,370,8n1a,77,1,1st Grade,3,23,Angry,2359.375,1,0
84,Male,370,alln,78,1,1st Grade,3,24,Absent,5531.25,1,0
84,Male,370,8n1a,79,1,1st Grade,3,25,Angry,3093.75,1,0
84,Male,370,alln,80,1,1st Grade,3,26,Absent,4609.375,1,0
84,Male,370,8n1a,81,1,1st Grade,3,27,Angry,3234.375,1,0
85,Male,360,8n1h,1,1,1st Grade,1,1,Happy,6875,0,1
85,Male,360,8n1a,2,1,1st Grade,1,2,Angry,2703.125,1,0
85,Male,360,8n1h,3,1,1st Grade,1,3,Happy,3218.75,1,0
85,Male,360,alln,4,1,1st Grade,1,4,Absent,4390.625,1,0
85,Male,360,alln,5,1,1st Grade,1,5,Absent,7531.25,1,0
85,Male,360,8n1h,6,1,1st Grade,1,6,Happy,,0,1
85,Male,360,8n1a,7,1,1st Grade,1,7,Angry,1921.875,1,0
85,Male,360,8n1h,8,1,1st Grade,1,8,Happy,7609.375,1,0
85,Male,360,8n1a,9,1,1st Grade,1,9,Angry,,1,0
85,Male,360,8n1a,10,1,1st Grade,1,10,Angry,2593.75,1,0
85,Male,360,8n1a,11,1,1st Grade,1,11,Angry,3890.625,1,0
85,Male,360,8n1h,12,1,1st Grade,1,12,Happy,8156.25,1,0
85,Male,360,8n1a,13,1,1st Grade,1,13,Angry,,1,0
85,Male,360,8n1a,14,1,1st Grade,1,14,Angry,5750,1,0
85,Male,360,8n1h,15,1,1st Grade,1,15,Happy,13859.375,0,1
85,Male,360,8n1h,16,1,1st Grade,1,16,Happy,5093.75,0,1
85,Male,360,alln,17,1,1st Grade,1,17,Absent,6781.25,1,0
85,Male,360,8n1h,18,1,1st Grade,1,18,Happy,5062.5,0,1
85,Male,360,alln,19,1,1st Grade,1,19,Absent,8312.5,1,0
85,Male,360,8n1a,20,1,1st Grade,1,20,Angry,3125,1,0
85,Male,360,8n1h,21,1,1st Grade,1,21,Happy,6375,0,1
85,Male,360,alln,22,1,1st Grade,1,22,Absent,2343.75,1,0
85,Male,360,alln,23,1,1st Grade,1,23,Absent,4265.625,1,0
85,Male,360,alln,24,1,1st Grade,1,24,Absent,4265.625,1,0
85,Male,360,alln,25,1,1st Grade,1,25,Absent,6265.625,1,0
85,Male,360,alln,26,1,1st Grade,1,26,Absent,7140.625,1,0
85,Male,360,8n1a,27,1,1st Grade,1,27,Angry,5453.125,0,1
85,Male,360,alln,28,1,1st Grade,2,1,Absent,3906.25,1,0
85,Male,360,alln,29,1,1st Grade,2,2,Absent,3781.25,1,0
85,Male,360,alln,30,1,1st Grade,2,3,Absent,4250,1,0
85,Male,360,alln,31,1,1st Grade,2,4,Absent,4687.5,1,0
85,Male,360,8n1h,32,1,1st Grade,2,5,Happy,6328.125,1,0
85,Male,360,8n1a,33,1,1st Grade,2,6,Angry,6203.125,1,0
85,Male,360,8n1a,34,1,1st Grade,2,7,Angry,7046.875,0,1
85,Male,360,8n1a,35,1,1st Grade,2,8,Angry,4515.625,0,1
85,Male,360,8n1h,36,1,1st Grade,2,9,Happy,3937.5,1,0
85,Male,360,8n1h,37,1,1st Grade,2,10,Happy,5593.75,1,0
85,Male,360,alln,38,1,1st Grade,2,11,Absent,6093.75,1,0
85,Male,360,8n1h,39,1,1st Grade,2,12,Happy,,0,1
85,Male,360,alln,40,1,1st Grade,2,13,Absent,2156.25,1,0
85,Male,360,alln,41,1,1st Grade,2,14,Absent,,1,0
85,Male,360,8n1h,42,1,1st Grade,2,15,Happy,6093.75,1,0
85,Male,360,8n1a,43,1,1st Grade,2,16,Angry,5000,0,1
85,Male,360,8n1a,44,1,1st Grade,2,17,Angry,3656.25,1,0
85,Male,360,8n1h,45,1,1st Grade,2,18,Happy,3156.25,1,0
85,Male,360,8n1h,46,1,1st Grade,2,19,Happy,4375,1,0
85,Male,360,8n1a,47,1,1st Grade,2,20,Angry,4187.5,1,0
85,Male,360,8n1a,48,1,1st Grade,2,21,Angry,2468.75,1,0
85,Male,360,8n1a,49,1,1st Grade,2,22,Angry,1687.5,1,0
85,Male,360,8n1h,50,1,1st Grade,2,23,Happy,3437.5,0,1
85,Male,360,8n1a,51,1,1st Grade,2,24,Angry,5703.125,0,1
85,Male,360,8n1h,52,1,1st Grade,2,25,Happy,,0,1
85,Male,360,alln,53,1,1st Grade,2,26,Absent,,1,0
85,Male,360,alln,54,1,1st Grade,2,27,Absent,8828.125,1,0
85,Male,360,8n1h,55,1,1st Grade,3,1,Happy,7437.5,0,1
85,Male,360,8n1h,56,1,1st Grade,3,2,Happy,,0,1
85,Male,360,alln,57,1,1st Grade,3,3,Absent,,0,1
85,Male,360,alln,58,1,1st Grade,3,4,Absent,3781.25,1,0
85,Male,360,8n1h,59,1,1st Grade,3,5,Happy,2328.125,1,0
85,Male,360,8n1a,60,1,1st Grade,3,6,Angry,3031.25,1,0
85,Male,360,8n1a,61,1,1st Grade,3,7,Angry,5078.125,1,0
85,Male,360,8n1a,62,1,1st Grade,3,8,Angry,4046.875,1,0
85,Male,360,8n1h,63,1,1st Grade,3,9,Happy,,1,0
85,Male,360,8n1h,64,1,1st Grade,3,10,Happy,6953.125,1,0
85,Male,360,alln,65,1,1st Grade,3,11,Absent,3828.125,0,1
85,Male,360,8n1h,66,1,1st Grade,3,12,Happy,4703.125,1,0
85,Male,360,8n1a,67,1,1st Grade,3,13,Angry,,1,0
85,Male,360,alln,68,1,1st Grade,3,14,Absent,5171.875,1,0
85,Male,360,alln,69,1,1st Grade,3,15,Absent,4343.75,0,1
85,Male,360,alln,70,1,1st Grade,3,16,Absent,10109.375,1,0
85,Male,360,8n1h,71,1,1st Grade,3,17,Happy,,0,1
85,Male,360,alln,72,1,1st Grade,3,18,Absent,3015.625,1,0
85,Male,360,8n1a,73,1,1st Grade,3,19,Angry,4062.5,1,0
85,Male,360,8n1a,74,1,1st Grade,3,20,Angry,,1,0
85,Male,360,alln,75,1,1st Grade,3,21,Absent,11109.375,1,0
85,Male,360,8n1a,76,1,1st Grade,3,22,Angry,2593.75,1,0
85,Male,360,8n1h,77,1,1st Grade,3,23,Happy,2015.625,1,0
85,Male,360,alln,78,1,1st Grade,3,24,Absent,3046.875,1,0
85,Male,360,8n1a,79,1,1st Grade,3,25,Angry,3687.5,1,0
85,Male,360,8n1h,80,1,1st Grade,3,26,Happy,6203.125,1,0
85,Male,360,8n1a,81,1,1st Grade,3,27,Angry,11250,1,0
86,Male,322,8n1h,1,1,1st Grade,1,1,Happy,10343.75,1,0
86,Male,322,alln,2,1,1st Grade,1,2,Absent,10156.25,1,0
86,Male,322,8n1a,3,1,1st Grade,1,3,Angry,6640.625,1,0
86,Male,322,8n1h,4,1,1st Grade,1,4,Happy,11343.75,0,1
86,Male,322,8n1a,5,1,1st Grade,1,5,Angry,10578.125,1,0
86,Male,322,alln,6,1,1st Grade,1,6,Absent,10312.5,1,0
86,Male,322,8n1a,7,1,1st Grade,1,7,Angry,10562.5,1,0
86,Male,322,8n1h,8,1,1st Grade,1,8,Happy,7546.875,1,0
86,Male,322,8n1h,9,1,1st Grade,1,9,Happy,,1,0
86,Male,322,8n1a,10,1,1st Grade,1,10,Angry,3484.375,1,0
86,Male,322,alln,11,1,1st Grade,1,11,Absent,9484.375,1,0
86,Male,322,alln,12,1,1st Grade,1,12,Absent,,1,0
86,Male,322,8n1a,13,1,1st Grade,1,13,Angry,8000,1,0
86,Male,322,8n1a,14,1,1st Grade,1,14,Angry,7406.25,1,0
86,Male,322,8n1h,15,1,1st Grade,1,15,Happy,6750,1,0
86,Male,322,alln,16,1,1st Grade,1,16,Absent,7468.75,1,0
86,Male,322,8n1h,17,1,1st Grade,1,17,Happy,,0,1
86,Male,322,8n1a,18,1,1st Grade,1,18,Angry,8578.125,1,0
86,Male,322,8n1h,19,1,1st Grade,1,19,Happy,6296.875,0,1
86,Male,322,8n1h,20,1,1st Grade,1,20,Happy,4843.75,1,0
86,Male,322,alln,21,1,1st Grade,1,21,Absent,10765.625,1,0
86,Male,322,alln,22,1,1st Grade,1,22,Absent,13015.625,1,0
86,Male,322,8n1a,23,1,1st Grade,1,23,Angry,8031.25,1,0
86,Male,322,8n1a,24,1,1st Grade,1,24,Angry,,1,0
86,Male,322,alln,25,1,1st Grade,1,25,Absent,12140.625,1,0
86,Male,322,alln,26,1,1st Grade,1,26,Absent,7562.5,1,0
86,Male,322,8n1h,27,1,1st Grade,1,27,Happy,17171.875,1,0
86,Male,322,alln,28,1,1st Grade,2,1,Absent,6875,1,0
86,Male,322,8n1h,29,1,1st Grade,2,2,Happy,8171.875,1,0
86,Male,322,alln,30,1,1st Grade,2,3,Absent,7265.625,1,0
86,Male,322,alln,31,1,1st Grade,2,4,Absent,12437.5,1,0
86,Male,322,alln,32,1,1st Grade,2,5,Absent,9171.875,1,0
86,Male,322,alln,33,1,1st Grade,2,6,Absent,11406.25,1,0
86,Male,322,8n1h,34,1,1st Grade,2,7,Happy,,0,1
86,Male,322,8n1a,35,1,1st Grade,2,8,Angry,7593.75,1,0
86,Male,322,alln,36,1,1st Grade,2,9,Absent,,0,1
86,Male,322,8n1a,37,1,1st Grade,2,10,Angry,8781.25,1,0
86,Male,322,8n1h,38,1,1st Grade,2,11,Happy,11734.375,1,0
86,Male,322,alln,39,1,1st Grade,2,12,Absent,7609.375,1,0
86,Male,322,8n1h,40,1,1st Grade,2,13,Happy,12359.375,1,0
86,Male,322,8n1a,41,1,1st Grade,2,14,Angry,3515.625,1,0
86,Male,322,8n1a,42,1,1st Grade,2,15,Angry,5671.875,1,0
86,Male,322,8n1a,43,1,1st Grade,2,16,Angry,5843.75,1,0
86,Male,322,8n1a,44,1,1st Grade,2,17,Angry,4062.5,1,0
86,Male,322,8n1h,45,1,1st Grade,2,18,Happy,8015.625,1,0
86,Male,322,8n1a,46,1,1st Grade,2,19,Angry,5265.625,1,0
86,Male,322,8n1a,47,1,1st Grade,2,20,Angry,2687.5,1,0
86,Male,322,8n1h,48,1,1st Grade,2,21,Happy,5218.75,1,0
86,Male,322,alln,49,1,1st Grade,2,22,Absent,7625,1,0
86,Male,322,8n1h,50,1,1st Grade,2,23,Happy,7000,1,0
86,Male,322,8n1h,51,1,1st Grade,2,24,Happy,7437.5,0,1
86,Male,322,8n1a,52,1,1st Grade,2,25,Angry,3453.125,1,0
86,Male,322,alln,53,1,1st Grade,2,26,Absent,12546.875,1,0
86,Male,322,8n1h,54,1,1st Grade,2,27,Happy,8781.25,1,0
86,Male,322,alln,55,1,1st Grade,3,1,Absent,7468.75,1,0
86,Male,322,8n1h,56,1,1st Grade,3,2,Happy,4046.875,1,0
86,Male,322,8n1h,57,1,1st Grade,3,3,Happy,7218.75,1,0
86,Male,322,alln,58,1,1st Grade,3,4,Absent,8250,1,0
86,Male,322,8n1a,59,1,1st Grade,3,5,Angry,4218.75,1,0
86,Male,322,alln,60,1,1st Grade,3,6,Absent,8453.125,1,0
86,Male,322,8n1h,61,1,1st Grade,3,7,Happy,4328.125,1,0
86,Male,322,8n1a,62,1,1st Grade,3,8,Angry,5796.875,1,0
86,Male,322,alln,63,1,1st Grade,3,9,Absent,6656.25,1,0
86,Male,322,alln,64,1,1st Grade,3,10,Absent,7062.5,1,0
86,Male,322,8n1h,65,1,1st Grade,3,11,Happy,12953.125,1,0
86,Male,322,8n1a,66,1,1st Grade,3,12,Angry,6828.125,1,0
86,Male,322,alln,67,1,1st Grade,3,13,Absent,8718.75,1,0
86,Male,322,alln,68,1,1st Grade,3,14,Absent,12765.625,1,0
86,Male,322,8n1h,69,1,1st Grade,3,15,Happy,6078.125,1,0
86,Male,322,alln,70,1,1st Grade,3,16,Absent,6093.75,1,0
86,Male,322,8n1h,71,1,1st Grade,3,17,Happy,3968.75,1,0
86,Male,322,8n1h,72,1,1st Grade,3,18,Happy,5578.125,1,0
86,Male,322,8n1a,73,1,1st Grade,3,19,Angry,2859.375,1,0
86,Male,322,8n1a,74,1,1st Grade,3,20,Angry,7031.25,1,0
86,Male,322,8n1a,75,1,1st Grade,3,21,Angry,5921.875,1,0
86,Male,322,8n1a,76,1,1st Grade,3,22,Angry,4828.125,1,0
86,Male,322,8n1a,77,1,1st Grade,3,23,Angry,4015.625,1,0
86,Male,322,8n1h,78,1,1st Grade,3,24,Happy,5015.625,1,0
86,Male,322,8n1h,79,1,1st Grade,3,25,Happy,6937.5,1,0
86,Male,322,8n1a,80,1,1st Grade,3,26,Angry,5671.875,1,0
86,Male,322,alln,81,1,1st Grade,3,27,Absent,9046.875,1,0
88,Female,369,8n1a,1,1,1st Grade,1,1,Angry,24546.875,1,0
88,Female,369,alln,2,1,1st Grade,1,2,Absent,17781.25,1,0
88,Female,369,8n1a,3,1,1st Grade,1,3,Angry,17078.125,1,0
88,Female,369,8n1h,4,1,1st Grade,1,4,Happy,18546.875,1,0
88,Female,369,8n1h,5,1,1st Grade,1,5,Happy,25828.125,1,0
88,Female,369,alln,6,1,1st Grade,1,6,Absent,14578.125,1,0
88,Female,369,8n1h,7,1,1st Grade,1,7,Happy,8781.25,1,0
88,Female,369,alln,8,1,1st Grade,1,8,Absent,7890.625,1,0
88,Female,369,8n1h,9,1,1st Grade,1,9,Happy,7734.375,1,0
88,Female,369,alln,10,1,1st Grade,1,10,Absent,,1,0
88,Female,369,8n1h,11,1,1st Grade,1,11,Happy,10484.375,1,0
88,Female,369,alln,12,1,1st Grade,1,12,Absent,7671.875,1,0
88,Female,369,alln,13,1,1st Grade,1,13,Absent,8609.375,1,0
88,Female,369,8n1h,14,1,1st Grade,1,14,Happy,6640.625,1,0
88,Female,369,alln,15,1,1st Grade,1,15,Absent,9250,1,0
88,Female,369,8n1h,16,1,1st Grade,1,16,Happy,9546.875,1,0
88,Female,369,8n1a,17,1,1st Grade,1,17,Angry,19609.375,1,0
88,Female,369,8n1a,18,1,1st Grade,1,18,Angry,,0,1
88,Female,369,8n1a,19,1,1st Grade,1,19,Angry,9062.5,1,0
88,Female,369,8n1h,20,1,1st Grade,1,20,Happy,6062.5,1,0
88,Female,369,8n1a,21,1,1st Grade,1,21,Angry,10171.875,1,0
88,Female,369,alln,22,1,1st Grade,1,22,Absent,7312.5,1,0
88,Female,369,8n1a,23,1,1st Grade,1,23,Angry,,1,0
88,Female,369,8n1h,24,1,1st Grade,1,24,Happy,,1,0
88,Female,369,8n1a,25,1,1st Grade,1,25,Angry,11109.375,1,0
88,Female,369,8n1a,26,1,1st Grade,1,26,Angry,9781.25,1,0
88,Female,369,alln,27,1,1st Grade,1,27,Absent,13937.5,0,1
88,Female,369,alln,28,1,1st Grade,2,1,Absent,6718.75,1,0
88,Female,369,8n1h,29,1,1st Grade,2,2,Happy,10500,1,0
88,Female,369,8n1a,30,1,1st Grade,2,3,Angry,12140.625,1,0
88,Female,369,8n1h,31,1,1st Grade,2,4,Happy,4375,0,1
88,Female,369,8n1h,32,1,1st Grade,2,5,Happy,7125,1,0
88,Female,369,alln,33,1,1st Grade,2,6,Absent,6328.125,1,0
88,Female,369,8n1a,34,1,1st Grade,2,7,Angry,12843.75,1,0
88,Female,369,alln,35,1,1st Grade,2,8,Absent,6125,1,0
88,Female,369,alln,36,1,1st Grade,2,9,Absent,8062.5,0,1
88,Female,369,8n1a,37,1,1st Grade,2,10,Angry,7125,1,0
88,Female,369,8n1a,38,1,1st Grade,2,11,Angry,5093.75,1,0
88,Female,369,8n1a,39,1,1st Grade,2,12,Angry,5453.125,1,0
88,Female,369,8n1h,40,1,1st Grade,2,13,Happy,6171.875,1,0
88,Female,369,alln,41,1,1st Grade,2,14,Absent,6343.75,1,0
88,Female,369,8n1a,42,1,1st Grade,2,15,Angry,6281.25,1,0
88,Female,369,alln,43,1,1st Grade,2,16,Absent,4906.25,1,0
88,Female,369,alln,44,1,1st Grade,2,17,Absent,6500,1,0
88,Female,369,8n1h,45,1,1st Grade,2,18,Happy,3781.25,1,0
88,Female,369,alln,46,1,1st Grade,2,19,Absent,3437.5,1,0
88,Female,369,alln,47,1,1st Grade,2,20,Absent,4312.5,1,0
88,Female,369,8n1h,48,1,1st Grade,2,21,Happy,3328.125,1,0
88,Female,369,8n1h,49,1,1st Grade,2,22,Happy,4375,1,0
88,Female,369,8n1a,50,1,1st Grade,2,23,Angry,6703.125,0,1
88,Female,369,8n1a,51,1,1st Grade,2,24,Angry,2562.5,0,1
88,Female,369,8n1h,52,1,1st Grade,2,25,Happy,,1,0
88,Female,369,8n1a,53,1,1st Grade,2,26,Angry,6781.25,1,0
88,Female,369,8n1h,54,1,1st Grade,2,27,Happy,3531.25,1,0
88,Female,369,8n1a,55,1,1st Grade,3,1,Angry,24546.875,1,0
88,Female,369,8n1h,56,1,1st Grade,3,2,Happy,17781.25,0,1
88,Female,369,alln,57,1,1st Grade,3,3,Absent,17078.125,1,0
88,Female,369,alln,58,1,1st Grade,3,4,Absent,18546.875,1,0
88,Female,369,alln,59,1,1st Grade,3,5,Absent,25828.125,1,0
88,Female,369,8n1h,60,1,1st Grade,3,6,Happy,14578.125,1,0
88,Female,369,8n1a,61,1,1st Grade,3,7,Angry,8781.25,1,0
88,Female,369,8n1h,62,1,1st Grade,3,8,Happy,7890.625,1,0
88,Female,369,alln,63,1,1st Grade,3,9,Absent,7734.375,1,0
88,Female,369,8n1h,64,1,1st Grade,3,10,Happy,,0,1
88,Female,369,alln,65,1,1st Grade,3,11,Absent,10484.375,1,0
88,Female,369,8n1a,66,1,1st Grade,3,12,Angry,7671.875,1,0
88,Female,369,alln,67,1,1st Grade,3,13,Absent,8609.375,1,0
88,Female,369,8n1a,68,1,1st Grade,3,14,Angry,6640.625,0,1
88,Female,369,alln,69,1,1st Grade,3,15,Absent,9250,1,0
88,Female,369,8n1h,70,1,1st Grade,3,16,Happy,9546.875,1,0
